workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,selection_history,correctness_history,target_history,message
5028,TRUE,limited_feedback_random,rSMFkjhskBteiyQMB,G,15,1,49,4,G,1,"[[{""role"":""describer"",""text"":""speaker"",""message_number"":1},{""role"":""describer"",""text"":""no bent knee"",""message_number"":2}],[{""role"":""describer"",""text"":""wings"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling speaker"",""message_number"":1}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""square on top of horizontal line"",""message_number"":1}],[{""role"":""describer"",""text"":""2 squares at the top, connected at 1 point, the bottom square blends into a triangle"",""message_number"":1},{""role"":""describer"",""text"":""squares are directly above each other vertically"",""message_number"":2},{""role"":""describer"",""text"":""it's not the bent knee"",""message_number"":3},{""role"":""matcher"",""text"":""the one doing the speech"",""message_number"":4}],[{""role"":""describer"",""text"":""person trying to hug"",""message_number"":1}]]","[""C"",""C"",""K"",""D"",""H"",""K"",""C""]","[false,false,true,true,false,true,true]","[""D"",""B"",""K"",""D"",""J"",""K"",""C""]","[{""role"":""describer"",""text"":""looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle"",""message_number"":1},{""role"":""describer"",""text"":""the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"",""message_number"":2}]"
5028,FALSE,limited_feedback_random,rSMFkjhskBteiyQMB,I,61,5,50,4,A,1,"[[{""role"":""describer"",""text"":""speaker"",""message_number"":1},{""role"":""describer"",""text"":""no bent knee"",""message_number"":2}],[{""role"":""describer"",""text"":""wings"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling speaker"",""message_number"":1}],[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}],[{""role"":""describer"",""text"":""square on top of horizontal line"",""message_number"":1}],[{""role"":""describer"",""text"":""2 squares at the top, connected at 1 point, the bottom square blends into a triangle"",""message_number"":1},{""role"":""describer"",""text"":""squares are directly above each other vertically"",""message_number"":2},{""role"":""describer"",""text"":""it's not the bent knee"",""message_number"":3},{""role"":""matcher"",""text"":""the one doing the speech"",""message_number"":4}],[{""role"":""describer"",""text"":""person trying to hug"",""message_number"":1}],[{""role"":""describer"",""text"":""looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle"",""message_number"":1},{""role"":""describer"",""text"":""the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"",""message_number"":2}]]","[""C"",""C"",""K"",""D"",""H"",""K"",""C"",""G""]","[false,false,true,true,false,true,true,true]","[""D"",""B"",""K"",""D"",""J"",""K"",""C"",""G""]","[{""role"":""describer"",""text"":""dancing man"",""message_number"":1}]"
5028,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,L,33,2,51,4,J,1,"[[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs, upright"",""message_number"":1}],[{""role"":""describer"",""text"":""baby facing left sitting down bow in back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""I"",""D"",""J"",""G""]","[true,false,false,true]","[""I"",""H"",""B"",""G""]","[{""role"":""describer"",""text"":""half a bowl or pot with a triangle on top"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,E,46,3,52,4,E,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}],[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}],[{""role"":""describer"",""text"":""candle"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}]]","[""I"",""K"",""G"",""G"",""H"",""D"",""K"",""F""]","[true,false,false,true,false,true,false,true]","[""I"",""L"",""C"",""G"",""J"",""D"",""B"",""F""]","[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]"
5028,FALSE,limited_feedback_random,MDLyuv29jevaGLSeT,A,28,2,53,4,G,0.6,"[[{""role"":""describer"",""text"":""This person appears to be facing the left and sitting down with their legs and feet extended in front of them"",""message_number"":1}],[{""role"":""describer"",""text"":""left half of them is like a square and they appear to be facing right with a diamond head"",""message_number"":1}]]","[""F"",""H""]","[true,false]","[""F"",""J""]","[{""role"":""describer"",""text"":""head hanging back"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,I,36,3,54,4,I,1,"[[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man reading book"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}]]","[""K"",""J"",null,""D""]","[false,false,false,true]","[""E"",""H"",""H"",""D""]","[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]"
5028,FALSE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,L,15,1,55,4,C,1,"[[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man reading book"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]]","[""K"",""J"",null,""D"",""I""]","[false,false,false,true,true]","[""E"",""H"",""H"",""D"",""I""]","[{""role"":""describer"",""text"":""The one that looked like a ghost"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,K,24,2,56,4,K,0.8,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}],[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}],[{""role"":""describer"",""text"":""candle"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]]","[""I"",""K"",""G"",""G"",""H"",""D"",""K"",""F"",""E""]","[true,false,false,true,false,true,false,true,true]","[""I"",""L"",""C"",""G"",""J"",""D"",""B"",""F"",""E""]","[{""role"":""describer"",""text"":""first one again"",""message_number"":1},{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":2}]"
5028,FALSE,limited_feedback_random,MEJ8y7jRW4947MPrH,J,54,4,57,4,A,1,"[[{""role"":""describer"",""text"":""celebratory person - arms extended, diamond head"",""message_number"":1},{""role"":""matcher"",""text"":""no legs"",""message_number"":2},{""role"":""matcher"",""text"":""leaning left"",""message_number"":3},{""role"":""matcher"",""text"":""leaning to left"",""message_number"":4},{""role"":""matcher"",""text"":""body laying left"",""message_number"":5},{""role"":""describer"",""text"":""no legs"",""message_number"":6},{""role"":""matcher"",""text"":""no legs"",""message_number"":7},{""role"":""describer"",""text"":""leaning left"",""message_number"":8}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""wall guy"",""message_number"":1}]]","[""C"",""D"",""E"",""J""]","[true,true,true,false]","[""C"",""D"",""E"",""F""]","[{""role"":""describer"",""text"":""frank!"",""message_number"":1},{""role"":""matcher"",""text"":""frankie!"",""message_number"":2}]"
5028,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,D,17,1,58,4,L,1,"[[{""role"":""matcher"",""text"":""Double Diamond"",""message_number"":1},{""role"":""describer"",""text"":""radioactive man for this round"",""message_number"":2}],[{""role"":""matcher"",""text"":""that was ice skater Dancing man was selected"",""message_number"":1},{""role"":""describer"",""text"":""guy sitting, body pointing to the left, distinct leg and foot"",""message_number"":2}],[{""role"":""matcher"",""text"":""Radioactive"",""message_number"":1},{""role"":""describer"",""text"":""minnesota! lemme know if you need more, can't remember if we settled on this description"",""message_number"":2}],[{""role"":""describer"",""text"":""my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area"",""message_number"":1},{""role"":""matcher"",""text"":""head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""\""head\"" diamond to the right, tilted back for sure"",""message_number"":3},{""role"":""matcher"",""text"":""one foot higher than the other"",""message_number"":4},{""role"":""describer"",""text"":""yup! pretty distinct feet legs"",""message_number"":5}],[{""role"":""describer"",""text"":""oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct \""head\"" diamond and then a body beneath"",""message_number"":1},{""role"":""describer"",""text"":""the body has sort of sloping shoulders"",""message_number"":2},{""role"":""matcher"",""text"":""BEAN SHAPED BODY"",""message_number"":3},{""role"":""matcher"",""text"":""with a small triangle on the bottom right"",""message_number"":4},{""role"":""describer"",""text"":""yeah i think so! bean is a good description lol"",""message_number"":5},{""role"":""describer"",""text"":""bean body"",""message_number"":6}]]","[""K"",""F"",""A"",""A"",""H""]","[false,true,false,true,true]","[""B"",""F"",""J"",""A"",""H""]","[{""role"":""describer"",""text"":""this is the person holding a book and kneeling, facing right"",""message_number"":1},{""role"":""describer"",""text"":""kinda look like they're kneeing in a robe"",""message_number"":2}]"
5028,TRUE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,H,20,1,59,4,H,1,"[[{""role"":""matcher"",""text"":""Double Diamond"",""message_number"":1},{""role"":""describer"",""text"":""radioactive man for this round"",""message_number"":2}],[{""role"":""matcher"",""text"":""that was ice skater Dancing man was selected"",""message_number"":1},{""role"":""describer"",""text"":""guy sitting, body pointing to the left, distinct leg and foot"",""message_number"":2}],[{""role"":""matcher"",""text"":""Radioactive"",""message_number"":1},{""role"":""describer"",""text"":""minnesota! lemme know if you need more, can't remember if we settled on this description"",""message_number"":2}],[{""role"":""describer"",""text"":""my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area"",""message_number"":1},{""role"":""matcher"",""text"":""head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""\""head\"" diamond to the right, tilted back for sure"",""message_number"":3},{""role"":""matcher"",""text"":""one foot higher than the other"",""message_number"":4},{""role"":""describer"",""text"":""yup! pretty distinct feet legs"",""message_number"":5}],[{""role"":""describer"",""text"":""oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct \""head\"" diamond and then a body beneath"",""message_number"":1},{""role"":""describer"",""text"":""the body has sort of sloping shoulders"",""message_number"":2},{""role"":""matcher"",""text"":""BEAN SHAPED BODY"",""message_number"":3},{""role"":""matcher"",""text"":""with a small triangle on the bottom right"",""message_number"":4},{""role"":""describer"",""text"":""yeah i think so! bean is a good description lol"",""message_number"":5},{""role"":""describer"",""text"":""bean body"",""message_number"":6}],[{""role"":""describer"",""text"":""this is the person holding a book and kneeling, facing right"",""message_number"":1},{""role"":""describer"",""text"":""kinda look like they're kneeing in a robe"",""message_number"":2}]]","[""K"",""F"",""A"",""A"",""H"",""D""]","[false,true,false,true,true,false]","[""B"",""F"",""J"",""A"",""H"",""L""]","[{""role"":""describer"",""text"":""bean body!!"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,L,56,4,60,5,L,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}],[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}],[{""role"":""describer"",""text"":""candle"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""first one again"",""message_number"":1},{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":2}]]","[""I"",""K"",""G"",""G"",""H"",""D"",""K"",""F"",""E"",""K""]","[true,false,false,true,false,true,false,true,true,true]","[""I"",""L"",""C"",""G"",""J"",""D"",""B"",""F"",""E"",""K""]","[{""role"":""describer"",""text"":""bending knees arms out"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,zviCQXNM4xWoYTmoY,E,5,0,61,5,E,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}],[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}],[{""role"":""describer"",""text"":""candle"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""first one again"",""message_number"":1},{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":2}],[{""role"":""describer"",""text"":""bending knees arms out"",""message_number"":1}]]","[""I"",""K"",""G"",""G"",""H"",""D"",""K"",""F"",""E"",""K"",""L""]","[true,false,false,true,false,true,false,true,true,true,true]","[""I"",""L"",""C"",""G"",""J"",""D"",""B"",""F"",""E"",""K"",""L""]","[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]"
5028,FALSE,limited_feedback_random,BTbGhXZvjdSFubTBg,C,29,2,62,5,A,1,"[[{""role"":""describer"",""text"":""the beggar in a hoodie"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down with both arms above the head looking down"",""message_number"":1},{""role"":""matcher"",""text"":""The rabbit ears one"",""message_number"":2},{""role"":""matcher"",""text"":""That's how i see him too lol"",""message_number"":3},{""role"":""matcher"",""text"":""Rabbit ears"",""message_number"":4}],[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]]","[""K"",""E"",""C"",""B""]","[true,true,true,false]","[""K"",""E"",""C"",""F""]","[{""role"":""describer"",""text"":""zombie!"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,K,65,5,63,5,K,1,"[[{""role"":""describer"",""text"":""the beggar in a hoodie"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down with both arms above the head looking down"",""message_number"":1},{""role"":""matcher"",""text"":""The rabbit ears one"",""message_number"":2},{""role"":""matcher"",""text"":""That's how i see him too lol"",""message_number"":3},{""role"":""matcher"",""text"":""Rabbit ears"",""message_number"":4}],[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}],[{""role"":""describer"",""text"":""zombie!"",""message_number"":1}]]","[""K"",""E"",""C"",""B"",""C""]","[true,true,true,false,false]","[""K"",""E"",""C"",""F"",""A""]","[{""role"":""describer"",""text"":""beggar"",""message_number"":1}]"
5028,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,L,61,5,64,5,C,1,"[[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""no arms or legs, upright"",""message_number"":1}],[{""role"":""describer"",""text"":""baby facing left sitting down bow in back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""half a bowl or pot with a triangle on top"",""message_number"":1}]]","[""I"",""D"",""J"",""G"",""L""]","[true,false,false,true,false]","[""I"",""H"",""B"",""G"",""J""]","[{""role"":""describer"",""text"":""jumping off building, arms out"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,BTbGhXZvjdSFubTBg,A,12,1,65,5,A,1,"[[{""role"":""describer"",""text"":""the beggar in a hoodie"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting down with both arms above the head looking down"",""message_number"":1},{""role"":""matcher"",""text"":""The rabbit ears one"",""message_number"":2},{""role"":""matcher"",""text"":""That's how i see him too lol"",""message_number"":3},{""role"":""matcher"",""text"":""Rabbit ears"",""message_number"":4}],[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}],[{""role"":""describer"",""text"":""zombie!"",""message_number"":1}],[{""role"":""describer"",""text"":""beggar"",""message_number"":1}]]","[""K"",""E"",""C"",""B"",""C"",""K""]","[true,true,true,false,false,true]","[""K"",""E"",""C"",""F"",""A"",""K""]","[{""role"":""describer"",""text"":""head looking the other way one leg down one leg up"",""message_number"":1},{""role"":""describer"",""text"":""upright"",""message_number"":2},{""role"":""matcher"",""text"":""Zombie guy"",""message_number"":3},{""role"":""matcher"",""text"":""the zombie walk one or the yoga one"",""message_number"":4},{""role"":""matcher"",""text"":""Is this the ice skating one again"",""message_number"":5},{""role"":""describer"",""text"":""zombie"",""message_number"":6},{""role"":""describer"",""text"":""not the ice skating one"",""message_number"":7}]"
5028,FALSE,limited_feedback_random,GWCD2NGoiA2n5Wh2i,L,11,0,66,5,K,1,"[[{""role"":""matcher"",""text"":""Double Diamond"",""message_number"":1},{""role"":""describer"",""text"":""radioactive man for this round"",""message_number"":2}],[{""role"":""matcher"",""text"":""that was ice skater Dancing man was selected"",""message_number"":1},{""role"":""describer"",""text"":""guy sitting, body pointing to the left, distinct leg and foot"",""message_number"":2}],[{""role"":""matcher"",""text"":""Radioactive"",""message_number"":1},{""role"":""describer"",""text"":""minnesota! lemme know if you need more, can't remember if we settled on this description"",""message_number"":2}],[{""role"":""describer"",""text"":""my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area"",""message_number"":1},{""role"":""matcher"",""text"":""head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""\""head\"" diamond to the right, tilted back for sure"",""message_number"":3},{""role"":""matcher"",""text"":""one foot higher than the other"",""message_number"":4},{""role"":""describer"",""text"":""yup! pretty distinct feet legs"",""message_number"":5}],[{""role"":""describer"",""text"":""oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct \""head\"" diamond and then a body beneath"",""message_number"":1},{""role"":""describer"",""text"":""the body has sort of sloping shoulders"",""message_number"":2},{""role"":""matcher"",""text"":""BEAN SHAPED BODY"",""message_number"":3},{""role"":""matcher"",""text"":""with a small triangle on the bottom right"",""message_number"":4},{""role"":""describer"",""text"":""yeah i think so! bean is a good description lol"",""message_number"":5},{""role"":""describer"",""text"":""bean body"",""message_number"":6}],[{""role"":""describer"",""text"":""this is the person holding a book and kneeling, facing right"",""message_number"":1},{""role"":""describer"",""text"":""kinda look like they're kneeing in a robe"",""message_number"":2}],[{""role"":""describer"",""text"":""bean body!!"",""message_number"":1}]]","[""K"",""F"",""A"",""A"",""H"",""D"",""H""]","[false,true,false,true,true,false,true]","[""B"",""F"",""J"",""A"",""H"",""L"",""H""]","[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}]"
5028,TRUE,limited_feedback_random,LzNv7CD7gRuxpk7cQ,B,19,1,67,5,B,0,"[[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}],[{""role"":""describer"",""text"":""man reading book"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""The one that looked like a ghost"",""message_number"":1}]]","[""K"",""J"",null,""D"",""I"",""L""]","[false,false,false,true,true,false]","[""E"",""H"",""H"",""D"",""I"",""C""]","[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}]"
5028,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,F,21,1,68,5,F,1,"[[{""role"":""describer"",""text"":""This person appears to be facing the left and sitting down with their legs and feet extended in front of them"",""message_number"":1}],[{""role"":""describer"",""text"":""left half of them is like a square and they appear to be facing right with a diamond head"",""message_number"":1}],[{""role"":""describer"",""text"":""head hanging back"",""message_number"":1}]]","[""F"",""H"",""A""]","[true,false,false]","[""F"",""J"",""G""]","[{""role"":""describer"",""text"":""seated facing left with feet extended"",""message_number"":1}]"
5028,FALSE,limited_feedback_random,zviCQXNM4xWoYTmoY,G,1,0,69,5,B,0.6,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bending knees hands out again"",""message_number"":1}],[{""role"":""describer"",""text"":""leaning back arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}],[{""role"":""describer"",""text"":""candle"",""message_number"":1}],[{""role"":""describer"",""text"":""priest"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting with legs bent out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""first one again"",""message_number"":1},{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind, facing right, arms out in front"",""message_number"":2}],[{""role"":""describer"",""text"":""bending knees arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]]","[""I"",""K"",""G"",""G"",""H"",""D"",""K"",""F"",""E"",""K"",""L"",""E""]","[true,false,false,true,false,true,false,true,true,true,true,true]","[""I"",""L"",""C"",""G"",""J"",""D"",""B"",""F"",""E"",""K"",""L"",""E""]","[{""role"":""describer"",""text"":""I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head"",""message_number"":1},{""role"":""describer"",""text"":""Hard to describe"",""message_number"":2},{""role"":""matcher"",""text"":""is the base like a lightning bolt"",""message_number"":3},{""role"":""matcher"",""text"":""or is it a backwards l shape"",""message_number"":4},{""role"":""describer"",""text"":""the main body isn't a clear shape, but the diamond and triangle on the top are clear"",""message_number"":5}]"
5028,TRUE,limited_feedback_random,MDLyuv29jevaGLSeT,L,24,2,70,5,L,1,"[[{""role"":""describer"",""text"":""This person appears to be facing the left and sitting down with their legs and feet extended in front of them"",""message_number"":1}],[{""role"":""describer"",""text"":""left half of them is like a square and they appear to be facing right with a diamond head"",""message_number"":1}],[{""role"":""describer"",""text"":""head hanging back"",""message_number"":1}],[{""role"":""describer"",""text"":""seated facing left with feet extended"",""message_number"":1}]]","[""F"",""H"",""A"",""F""]","[true,false,false,true]","[""F"",""J"",""G"",""F""]","[{""role"":""describer"",""text"":""squated facing right"",""message_number"":1}]"
5028,TRUE,limited_feedback_random,x8BXJBHh3RxchPoHv,E,67,5,71,5,E,1,"[[{""role"":""describer"",""text"":""dangling"",""message_number"":1}],[{""role"":""describer"",""text"":""giving sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}],[{""role"":""describer"",""text"":""dancer emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""skater"",""message_number"":1}],[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}],[{""role"":""describer"",""text"":""reminds me of a figure skater"",""message_number"":1},{""role"":""describer"",""text"":""one leg raised behind them"",""message_number"":2},{""role"":""describer"",""text"":""they are facing to the left of screen"",""message_number"":3},{""role"":""matcher"",""text"":""both arms forward"",""message_number"":4},{""role"":""describer"",""text"":""both arms stretched to the left"",""message_number"":5}]]","[""G"",""D"",""C"",""I"",""J"",""I""]","[false,true,false,true,true,true]","[""A"",""D"",""G"",""I"",""J"",""I""]","[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,22dyGMRgestp8u5Lc,E,18,1,0,0,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}]"
5069,FALSE,limited_feedback_random,MDLyuv29jevaGLSeT,K,31,2,1,0,B,1,[],[],[],[],"[{""role"":""describer"",""text"":""sitting with a triangle on chin"",""message_number"":1},{""role"":""describer"",""text"":""facing right"",""message_number"":2}]"
5069,TRUE,limited_feedback_random,Z2WAkYpWiXwuGcdME,J,46,3,2,0,J,1,[],[],[],[],"[{""role"":""describer"",""text"":""large rectangle"",""message_number"":1}]"
